Date,Open,High,Low,Close,Adj Close,Volume
2023-08-15,152.85000610351562,153.27000427246094,150.22999572753906,150.8300018310547,147.9446258544922,10300300
2023-08-16,150.60000610351562,150.9600067138672,149.67999267578125,150.19000244140625,147.31686401367188,6978200
2023-08-17,150.8800048828125,151.25999450683594,148.39999389648438,148.6300048828125,145.78671264648438,9953900
2023-08-18,147.64999389648438,149.5,147.44000244140625,148.97000122070312,146.12022399902344,8516900
2023-08-21,149.64999389648438,150.10000610351562,148.02000427246094,149.47999572753906,146.62045288085938,8327000
2023-08-22,149.25999450683594,149.63999938964844,145.85000610351562,146.3800048828125,143.5797576904297,9682000
2023-08-23,146.35000610351562,147.58999633789062,145.4600067138672,147.3699951171875,144.55081176757812,7858000
2023-08-24,147.5,149.41000366210938,146.99000549316406,147.22999572753906,144.41348266601562,6534000
2023-08-25,147.27999877929688,148.6199951171875,145.85000610351562,147.0500030517578,144.2369384765625,6695500
2023-08-28,147.57000732421875,148.61000061035156,147.1300048828125,147.55999755859375,144.7371826171875,5094100
2023-08-29,147.7100067138672,148.85000610351562,147.17999267578125,148.75999450683594,145.91421508789062,6337000
2023-08-30,148.6199951171875,149.14999389648438,147.19000244140625,148.16000366210938,145.32571411132812,6277300
2023-08-31,148.25999450683594,148.35000610351562,145.9600067138672,146.3300018310547,143.5307159423828,10933900
2023-09-01,146.08999633789062,148.0800018310547,145.6999969482422,146.82000732421875,144.01133728027344,7902100
2023-09-05,147.16000366210938,148.2100067138672,145.00999450683594,145.1999969482422,142.42233276367188,7854700
2023-09-06,144.6999969482422,145.5399932861328,144.11000061035156,144.9600067138672,142.1869354248047,8629200
2023-09-07,144.1300048828125,145.27000427246094,143.38999938964844,143.72000122070312,140.97064208984375,8373700
2023-09-08,143.3699951171875,144.1199951171875,142.64999389648438,143.8300018310547,141.07855224609375,7107900
2023-09-11,144.75,145.0500030517578,143.69000244140625,144.4600067138672,141.6964874267578,6854200
2023-09-12,144.5,147.32000732421875,144.0500030517578,146.33999633789062,143.54052734375,8363200
2023-09-13,147.33999633789062,147.6999969482422,145.82000732421875,146.41000366210938,143.60919189453125,8325900
2023-09-14,147.83999633789062,149.89999389648438,147.52000427246094,149.25,146.39486694335938,10034900
2023-09-15,148.9199981689453,149.72999572753906,148.30999755859375,148.80999755859375,145.9632568359375,19824100
2023-09-18,148.16000366210938,149.13999938964844,147.75,149.1199951171875,146.267333984375,6512400
2023-09-19,149.5,149.72000122070312,147.2100067138672,148.92999267578125,146.0809783935547,7943400
2023-09-20,149.64999389648438,150.25,148.13999938964844,148.3000030517578,145.46302795410156,7332000
2023-09-21,147.5800018310547,148.85000610351562,146.6300048828125,147.13999938964844,144.32522583007812,8052400
2023-09-22,147.2899932861328,147.50999450683594,145.19000244140625,145.72999572753906,142.94216918945312,7071700
2023-09-25,145.35000610351562,146.52000427246094,143.6999969482422,146.4499969482422,143.64842224121094,7044700
2023-09-26,144.60000610351562,145.83999633789062,144.22999572753906,144.92999267578125,142.15750122070312,7468400
2023-09-27,145.19000244140625,146.08999633789062,144.50999450683594,145.77999877929688,142.99122619628906,6717800
2023-09-28,146.27999877929688,148.8699951171875,146.00999450683594,147.58999633789062,144.76661682128906,8868100
2023-09-29,148.60000610351562,148.75999450683594,144.86000061035156,145.02000427246094,142.2457733154297,11915700
2023-10-02,144.8300018310547,145.6199951171875,142.6300048828125,143.77000427246094,141.01968383789062,9170600
2023-10-03,143.1999969482422,143.58999633789062,142.35000610351562,142.7100067138672,139.97996520996094,9431100
2023-10-04,143.19000244140625,143.47000122070312,141.92999267578125,143.35000610351562,140.60772705078125,8128700
2023-10-05,142.0399932861328,143.10000610351562,140.8300018310547,142.89999389648438,141.20057678222656,8576200
2023-10-06,142.91000366210938,145.8800048828125,142.13999938964844,145.10000610351562,143.3744354248047,10269400
2023-10-09,143.66000366210938,145.39999389648438,143.5,144.77000427246094,143.04835510253906,6964900
2023-10-10,145.4199981689453,146.77000427246094,145.27999877929688,145.64999389648438,143.91787719726562,11288800
2023-10-11,146.50999450683594,147.22999572753906,145.02000427246094,146.14999389648438,144.4119415283203,8698200
2023-10-12,146.3000030517578,146.9600067138672,145.1300048828125,145.80999755859375,144.0759735107422,10484400
2023-10-13,148.5,153.11000061035156,147.83999633789062,148.0,146.2399444580078,29427000
2023-10-16,149.4499969482422,149.52000427246094,146.72000122070312,147.85000610351562,146.09173583984375,12663500
2023-10-17,147.57000732421875,149.30999755859375,146.7899932861328,147.52999877929688,145.77552795410156,11482700
2023-10-18,146.58999633789062,147.47999572753906,145.3699951171875,145.91000366210938,144.17478942871094,9620300
2023-10-19,145.47999572753906,147.02000427246094,144.8800048828125,145.2899932861328,143.56216430664062,11143600
2023-10-20,144.57000732421875,145.13999938964844,142.1199951171875,142.9499969482422,141.24998474121094,13332000
2023-10-23,142.94000244140625,143.67999267578125,140.72999572753906,141.0,139.32318115234375,10133400
2023-10-24,141.19000244140625,141.72999572753906,140.36000061035156,141.1699981689453,139.4911651611328,8881400
2023-10-25,140.57000732421875,141.17999267578125,139.50999450683594,140.39999389648438,138.73031616210938,8242600
2023-10-26,139.75999450683594,141.6699981689453,139.42999267578125,140.75999450683594,139.08602905273438,9109400
2023-10-27,138.9499969482422,139.10000610351562,135.19000244140625,135.69000244140625,134.07632446289062,17434700
2023-10-30,136.44000244140625,138.0399932861328,136.0399932861328,137.4199981689453,135.7857666015625,9855500
2023-10-31,137.7100067138672,139.24000549316406,137.47000122070312,139.05999755859375,137.40626525878906,9672500
2023-11-01,139.25,140.52999877929688,138.47000122070312,138.94000244140625,137.28768920898438,9432000
2023-11-02,140.08999633789062,141.47999572753906,139.22999572753906,141.4199981689453,139.73818969726562,10186200
2023-11-03,142.19000244140625,143.77000427246094,141.85000610351562,143.0,141.2993927001953,9533100
2023-11-06,143.1699981689453,144.19000244140625,142.7899932861328,144.0800018310547,142.36656188964844,7625100
2023-11-07,143.50999450683594,144.25999450683594,142.82000732421875,144.00999450683594,142.29737854003906,6297900
2023-11-08,144.11000061035156,144.83999633789062,143.6199951171875,144.72000122070312,142.9989471435547,7618200
2023-11-09,145.44000244140625,145.64999389648438,143.6999969482422,144.2899932861328,142.5740509033203,7992500
2023-11-10,144.94000244140625,146.47999572753906,144.0800018310547,146.42999267578125,144.6885986328125,7983300
2023-11-13,145.6999969482422,146.25,145.16000366210938,145.77999877929688,144.04632568359375,6676300
2023-11-14,146.67999267578125,149.25,146.52000427246094,148.44000244140625,146.67471313476562,9927700
2023-11-15,148.4600067138672,150.16000366210938,148.4600067138672,149.74000549316406,147.95924377441406,8365300
2023-11-16,150.08999633789062,151.52999877929688,150.08999633789062,151.4499969482422,149.64891052246094,8126200
2023-11-17,152.1999969482422,152.86000061035156,151.5399932861328,152.82000732421875,151.00262451171875,7812400
2023-11-20,152.0800018310547,153.75,151.9199981689453,153.2899932861328,151.46702575683594,7019000
2023-11-21,153.1999969482422,153.6300048828125,152.57000732421875,152.97000122070312,151.1508331298828,7083500
2023-11-22,153.41000366210938,153.8800048828125,152.89999389648438,153.3300018310547,151.50656127929688,5174500
2023-11-24,153.58999633789062,154.44000244140625,153.27999877929688,153.5399932861328,151.71405029296875,3496900
2023-11-27,153.42999267578125,153.52999877929688,152.7100067138672,153.19000244140625,151.3682098388672,6259100
2023-11-28,153.22000122070312,153.8699951171875,152.72000122070312,153.5399932861328,151.71405029296875,6582700
2023-11-29,154.1699981689453,155.6300048828125,154.0,154.32000732421875,152.4847869873047,9126100
2023-11-30,154.91000366210938,156.1300048828125,154.3800048828125,156.0800018310547,154.22384643554688,9869800
2023-12-01,155.82000732421875,157.86000061035156,155.82000732421875,156.83999633789062,154.9748077392578,8913000
2023-12-04,156.02000427246094,158.0500030517578,155.8800048828125,157.99000549316406,156.11114501953125,9607500
2023-12-05,157.25999450683594,158.5,156.97000122070312,157.97000122070312,156.0913848876953,9135600
2023-12-06,158.83999633789062,159.22000122070312,156.0,156.30999755859375,154.45111083984375,9366000
2023-12-07,156.69000244140625,157.30999755859375,156.14999389648438,156.7899932861328,154.92539978027344,8130900
2023-12-08,157.25999450683594,158.77999877929688,156.97999572753906,158.52000427246094,156.63482666015625,7366200
2023-12-11,158.52000427246094,159.3000030517578,158.14999389648438,159.10000610351562,157.20794677734375,8093900
2023-12-12,159.22999572753906,160.64999389648438,158.8800048828125,160.52000427246094,158.61105346679688,10223000
2023-12-13,160.52000427246094,162.02999877929688,159.77000427246094,161.05999755859375,159.14462280273438,12379100
2023-12-14,161.8300018310547,164.83999633789062,161.7100067138672,163.99000549316406,162.039794921875,13643000
2023-12-15,163.0800018310547,165.27999877929688,162.38999938964844,165.22999572753906,163.26502990722656,20305900
2023-12-18,165.9199981689453,167.1300048828125,165.6300048828125,166.22999572753906,164.2531280517578,8469600
2023-12-19,166.0,168.47000122070312,165.5500030517578,168.4499969482422,166.4467315673828,10345700
2023-12-20,167.99000549316406,169.41000366210938,166.4499969482422,166.5500030517578,164.56935119628906,10734700
2023-12-21,166.83999633789062,168.08999633789062,165.67999267578125,167.5,165.50804138183594,7601700
2023-12-22,167.5,168.22999572753906,167.22999572753906,167.39999389648438,165.4092254638672,6574900
2023-12-26,167.4600067138672,168.77000427246094,167.17999267578125,168.38999938964844,166.387451171875,4683600
2023-12-27,167.83999633789062,169.47000122070312,167.5800018310547,169.39999389648438,167.38543701171875,6428600
2023-12-28,169.35000610351562,170.66000366210938,169.0,170.3000030517578,168.2747344970703,6320100
2023-12-29,170.0,170.69000244140625,169.6300048828125,170.10000610351562,168.07711791992188,6431800
2024-01-02,169.08999633789062,172.1699981689453,168.91000366210938,172.0800018310547,170.0335693359375,9977400
2024-01-03,171.86000061035156,172.0399932861328,170.3699951171875,171.3300018310547,169.29249572753906,9852300
2024-01-04,170.63999938964844,173.35000610351562,170.5399932861328,171.41000366210938,170.4159393310547,11972500
2024-01-05,171.47000122070312,173.3800048828125,171.47000122070312,172.27000427246094,171.27096557617188,10064200
2024-01-08,172.02000427246094,172.36000061035156,169.49000549316406,172.02000427246094,171.0224151611328,11229900
2024-01-09,171.6199951171875,171.7899932861328,170.10000610351562,170.66000366210938,169.67030334472656,9923600
2024-01-10,170.0,171.0800018310547,168.9499969482422,171.02000427246094,170.02821350097656,9670200
2024-01-11,170.3300018310547,170.36000061035156,168.63999938964844,170.3000030517578,169.3123779296875,11919500
2024-01-12,173.8000030517578,176.30999755859375,168.89999389648438,169.0500030517578,168.0696258544922,19429200
2024-01-16,164.8699951171875,168.08999633789062,164.3000030517578,167.99000549316406,167.01577758789062,17206400
2024-01-17,167.33999633789062,169.07000732421875,166.49000549316406,167.08999633789062,166.12098693847656,11107500
2024-01-18,167.1199951171875,167.52999877929688,165.24000549316406,167.4199981689453,166.44908142089844,9382300
2024-01-19,167.5500030517578,170.57000732421875,167.0800018310547,170.30999755859375,169.32232666015625,13114400
2024-01-22,170.4600067138672,171.97999572753906,169.7100067138672,170.11000061035156,169.1234893798828,12837500
2024-01-23,169.6699981689453,169.75,168.44000244140625,168.99000549316406,168.00997924804688,8360800
2024-01-24,169.36000061035156,171.00999450683594,168.86000061035156,170.5,169.51121520996094,9967100
2024-01-25,172.30999755859375,172.99000549316406,170.91000366210938,172.94000244140625,171.93707275390625,8873500
2024-01-26,172.61000061035156,173.05999755859375,171.77999877929688,172.27999877929688,171.28089904785156,7443000
2024-01-29,172.24000549316406,172.83999633789062,171.3000030517578,172.72999572753906,171.72828674316406,6971200
2024-01-30,172.8300018310547,176.75999450683594,172.8300018310547,176.27000427246094,175.2477569580078,10822100
2024-01-31,176.1999969482422,178.3000030517578,174.33999633789062,174.36000061035156,173.3488311767578,11521800
2024-02-01,173.63999938964844,174.83999633789062,171.42999267578125,173.72999572753906,172.7224884033203,9354800
2024-02-02,173.3000030517578,175.82000732421875,173.25999450683594,174.72999572753906,173.71669006347656,8607600
2024-02-05,173.86000061035156,175.08999633789062,172.9199981689453,174.5,173.48802185058594,7820200
2024-02-06,174.61000061035156,175.8699951171875,173.75999450683594,175.10000610351562,174.0845489501953,6764800
2024-02-07,175.69000244140625,175.8699951171875,173.9600067138672,175.42999267578125,174.41262817382812,7225500
2024-02-08,175.0,175.30999755859375,173.57000732421875,174.8000030517578,173.78628540039062,6060300
2024-02-09,175.0,175.10000610351562,173.6699981689453,175.00999450683594,173.99505615234375,6296700
2024-02-12,174.77999877929688,176.80999755859375,173.6999969482422,175.7899932861328,174.77053833007812,8539300
2024-02-13,175.32000732421875,176.22999572753906,172.6199951171875,174.25999450683594,173.24940490722656,8397600
2024-02-14,175.07000732421875,176.10000610351562,174.4199981689453,176.02999877929688,175.0091552734375,7056700
2024-02-15,176.14999389648438,180.2100067138672,176.14999389648438,179.8699951171875,178.82687377929688,8723400
2024-02-16,179.61000061035156,179.97999572753906,178.16000366210938,179.02999877929688,177.9917449951172,8148100
2024-02-20,179.19000244140625,180.4600067138672,178.41000366210938,179.72999572753906,178.68768310546875,9668000
